Position,Var Name,Variable Label,VaR lab English,Value,Value Label,VaL lab English,Missing Values
1,studienr,SMART Studienummer, ,    ., , , 
2,geslacht,Geslacht, ,    1,Man, ,9
2,geslacht,Geslacht, ,    2,Vrouw, ,9
2,geslacht,Geslacht, ,    9,Missend, ,9
3,IncDatum,Date of inclusion screening, ,    ., , , 
4,leeftijd,Leeftijd (aantal voltooide jaren), ,  999,Missend, ,999.0
5,opleiding,Hoogste opleiding, ,   -1,Vraag niet gesteld voor november 2004, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    1,Lager onderwijs, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    2,MAVO, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    3,HAVO/VWO, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    4,LBO, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    5,MBO, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    6,HBO, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    7,Wetenschappelijk onderwijs, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    8,Overige, ,"-1, 9"
5,opleiding,Hoogste opleiding, ,    9,Onbeantwoord, ,"-1, 9"
6,RespLand,Geboorteland; respondent, ,   -1,Vraag niet gesteld voor november 2004, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    1,Afghanistan, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    2,Algerije, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    3,Angola, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    4,Argentinië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    5,Australië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    6,België, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    7,Brazilië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    8,Bulgarije, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,    9,Canada, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   10,Chili, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   11,China, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   12,Colombia, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   13,Congo (Democratische Republiek), ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   14,Denemarken, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   15,Dominicaanse Republiek, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   16,Duitsland, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   17,Egypte, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   18,Ethiopië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   19,Filippijnen, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   20,Finland, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   21,Frankrijk, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   22,Ghana, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   23,Griekenland, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   24,Guinee, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   25,Guyana, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   26,Hongarije, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   27,Hongkong, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   28,Ierland, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   29,India, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   30,Indonesië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   31,Irak, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   32,Iran, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   33,Italië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   34,Japan, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   35,Joegoslavië (voormalig), ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   36,Kaapverdië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   37,Kenia, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   38,Libanon, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   39,Liberia, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   40,Maleisië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   41,Marokko, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   42,Mexico, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   43,Nederland, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   44,Nederlandse Antillen - Aruba, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   45,Nieuw-Zeeland, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   46,Nigeria, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   47,Noorwegen, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   48,Oostenrijk, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   49,Pakistan, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   50,Peru, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   51,Polen, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   52,Portugal, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   53,Roemenië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   54,Sierra Leone, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   55,Singapore, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   56,Soedan, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   57,Somalië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   58,Sovjet-Unie (voormalig), ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   59,Spanje, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   60,Sri Lanka, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   61,Suriname, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   62,Syrië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   63,Thailand, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   64,Tsjecho-Slowakije (voormalig), ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   65,Tunesië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   66,Turkije, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   67,Venezuela, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   68,Verenigd Koninkrijk, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   69,Verenigde Staten van Amerika, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   70,Voormalig Joegoslavië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   71,Voormalig Sovjet-Unie, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   72,Voormalig Tsjecho-Slowakije, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   73,Vietnam, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   74,Zuid-Afrika, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   75,Zuid-Korea, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   76,Zweden, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   77,Zwitserland, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   78,Overig Afrika, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   79,Overig Amerika, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   80,Overig Azië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   81,Overig Europa, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   82,Overig Oceanië, ,"-1, 99"
6,RespLand,Geboorteland; respondent, ,   99,Missend, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   -1,Vraag niet gesteld voor november 2004, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    1,Afghanistan, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    2,Algerije, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    3,Angola, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    4,Argentinië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    5,Australië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    6,België, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    7,Brazilië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    8,Bulgarije, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,    9,Canada, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   10,Chili, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   11,China, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   12,Colombia, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   13,Congo (Democratische Republiek), ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   14,Denemarken, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   15,Dominicaanse Republiek, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   16,Duitsland, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   17,Egypte, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   18,Ethiopië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   19,Filippijnen, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   20,Finland, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   21,Frankrijk, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   22,Ghana, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   23,Griekenland, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   24,Guinee, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   25,Guyana, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   26,Hongarije, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   27,Hongkong, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   28,Ierland, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   29,India, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   30,Indonesië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   31,Irak, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   32,Iran, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   33,Italië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   34,Japan, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   35,Joegoslavië (voormalig), ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   36,Kaapverdië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   37,Kenia, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   38,Libanon, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   39,Liberia, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   40,Maleisië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   41,Marokko, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   42,Mexico, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   43,Nederland, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   44,Nederlandse Antillen - Aruba, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   45,Nieuw-Zeeland, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   46,Nigeria, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   47,Noorwegen, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   48,Oostenrijk, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   49,Pakistan, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   50,Peru, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   51,Polen, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   52,Portugal, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   53,Roemenië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   54,Sierra Leone, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   55,Singapore, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   56,Soedan, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   57,Somalië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   58,Sovjet-Unie (voormalig), ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   59,Spanje, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   60,Sri Lanka, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   61,Suriname, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   62,Syrië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   63,Thailand, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   64,Tsjecho-Slowakije (voormalig), ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   65,Tunesië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   66,Turkije, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   67,Venezuela, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   68,Verenigd Koninkrijk, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   69,Verenigde Staten van Amerika, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   70,Voormalig Joegoslavië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   71,Voormalig Sovjet-Unie, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   72,Voormalig Tsjecho-Slowakije, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   73,Vietnam, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   74,Zuid-Afrika, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   75,Zuid-Korea, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   76,Zweden, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   77,Zwitserland, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   78,Overig Afrika, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   79,Overig Amerika, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   80,Overig Azië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   81,Overig Europa, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   82,Overig Oceanië, ,"-1, 99"
7,PaLand,Geboorteland; vader, ,   99,Missend, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   -1,Vraag niet gesteld voor november 2004, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    1,Afghanistan, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    2,Algerije, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    3,Angola, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    4,Argentinië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    5,Australië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    6,België, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    7,Brazilië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    8,Bulgarije, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,    9,Canada, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   10,Chili, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   11,China, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   12,Colombia, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   13,Congo (Democratische Republiek), ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   14,Denemarken, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   15,Dominicaanse Republiek, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   16,Duitsland, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   17,Egypte, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   18,Ethiopië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   19,Filippijnen, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   20,Finland, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   21,Frankrijk, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   22,Ghana, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   23,Griekenland, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   24,Guinee, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   25,Guyana, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   26,Hongarije, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   27,Hongkong, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   28,Ierland, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   29,India, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   30,Indonesië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   31,Irak, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   32,Iran, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   33,Italië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   34,Japan, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   35,Joegoslavië (voormalig), ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   36,Kaapverdië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   37,Kenia, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   38,Libanon, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   39,Liberia, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   40,Maleisië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   41,Marokko, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   42,Mexico, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   43,Nederland, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   44,Nederlandse Antillen - Aruba, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   45,Nieuw-Zeeland, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   46,Nigeria, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   47,Noorwegen, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   48,Oostenrijk, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   49,Pakistan, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   50,Peru, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   51,Polen, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   52,Portugal, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   53,Roemenië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   54,Sierra Leone, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   55,Singapore, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   56,Soedan, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   57,Somalië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   58,Sovjet-Unie (voormalig), ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   59,Spanje, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   60,Sri Lanka, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   61,Suriname, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   62,Syrië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   63,Thailand, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   64,Tsjecho-Slowakije (voormalig), ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   65,Tunesië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   66,Turkije, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   67,Venezuela, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   68,Verenigd Koninkrijk, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   69,Verenigde Staten van Amerika, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   70,Voormalig Joegoslavië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   71,Voormalig Sovjet-Unie, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   72,Voormalig Tsjecho-Slowakije, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   73,Vietnam, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   74,Zuid-Afrika, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   75,Zuid-Korea, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   76,Zweden, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   77,Zwitserland, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   78,Overig Afrika, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   79,Overig Amerika, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   80,Overig Azië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   81,Overig Europa, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   82,Overig Oceanië, ,"-1, 99"
8,MaLand,Geboorteland; moeder, ,   99,Missend, ,"-1, 99"
9,WereldDl,Herkomst-regio; voorouders, ,   -1,Vraag niet gesteld voor november 2004, ,"-1, 9"
9,WereldDl,Herkomst-regio; voorouders, ,    1,"Europa, Noord-Afrika, Midden-Oosten", ,"-1, 9"
9,WereldDl,Herkomst-regio; voorouders, ,    2,Afrika ten zuiden van de Sahara, ,"-1, 9"
9,WereldDl,Herkomst-regio; voorouders, ,    3,Zuid-Azië, ,"-1, 9"
9,WereldDl,Herkomst-regio; voorouders, ,    4,Zuid-Oost-Azië, ,"-1, 9"
9,WereldDl,Herkomst-regio; voorouders, ,    5,Oost-Azië, ,"-1, 9"
9,WereldDl,Herkomst-regio; voorouders, ,    6,Overige, ,"-1, 9"
9,WereldDl,Herkomst-regio; voorouders, ,    9,Missend, ,"-1, 9"
10,diagnsco,Diagnose 1e vaatziekte, ,    1,Diabetes mellitus type 1, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    2,Diabetes mellitus type 2, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    3,Diabetische voet, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    4,Hyperlipidemie, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    5,Hypertensie, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    6,Myocard infarct, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    7,Angina pectoris, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    8,Asymptomatische carotis stenose, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,    9,TIA, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   10,Herseninfarct, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   11,Cerebrale ischemie [oud], ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   12,Hersenbloeding, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   13,Amaurosis fugax, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   14,Retina infarct, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   15,Nierarterie stenose, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   16,Nierinsufficiëntie, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   17,Been claudicatio (Font. 2), ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   18,Been-rustpijn / ulcus (Font. 3 en 4), ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   19,Aneurysma abdominale aorta, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   20,Subarachnoïdale bloeding, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   21,Familiaire belasting, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   22,1-taks coronair lijden, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   23,2-taks coronair lijden, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   24,3-taks coronair lijden, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   25,Stabiel coronair lijden, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   26,<none>, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   31,<none>, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   32,<none>, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   33,<none>, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   34,HIV, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   35,CABG, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   36,PTCA, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   37,Ischaemische retina syndromen, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   38,STEMI, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   39,NSTEMI, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   44,fout !, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   45,fout !, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   65,Overige vasculair, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   66,Overige niet-vasculair, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   71,Hypertensieve zwangerschapscomplicatie, ,99
10,diagnsco,Diagnose 1e vaatziekte, ,   99,Missend, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    1,Cerebraal vaatlijden, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    2,Perifeer vaatlijden, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    3,Cardiaal vaatlijden (OUD), ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    4,Ischemisch nierlijden, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    5,Diabetische voet, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    6,Aneurysma abdominale aorta, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    7,Hyperlipidemie, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    8,Hypertensie, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,    9,Diabetes mellitus, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,   10,Cardiaal vaatlijden (PTCA), ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,   11,Cardiaal vaatlijden (CABG), ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,   12,Cardiaal vaatlijden (overig), ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,   13,HIV, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,   14,Zwangerschapscomplicatie, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,   66,Overige, ,99
11,vaatzkt1,Vaatziekte bij inclusie, ,   99,Missend, ,99
12,DiagSide,Zijde aandoening, ,    1,rechts, ,9
12,DiagSide,Zijde aandoening, ,    2,links, ,9
12,DiagSide,Zijde aandoening, ,    3,beiderzijds, ,9
12,DiagSide,Zijde aandoening, ,    9,Missend, ,9
13,IncInt_p,Vaatinterventie bij inclusie gepland, ,    0,Nee, ,9
13,IncInt_p,Vaatinterventie bij inclusie gepland, ,    1,Ja, ,9
13,IncInt_p,Vaatinterventie bij inclusie gepland, ,    9,Missend, ,9
14,IncInt_v,Vaatinterventie bij inclusie verricht, ,    0,Nee, ,9
14,IncInt_v,Vaatinterventie bij inclusie verricht, ,    1,Ja, ,9
14,IncInt_v,Vaatinterventie bij inclusie verricht, ,    9,Missend, ,9
15,IncInt_d,Datum vaatinterventie bij inclusie, ,*****,Missend, , 
16,V0402,Beschrijving plotselinge uitvalsverschijnselen, ,    ., , , 
17,V0405,Uitvalsverschijnselen: blind aan één oog, ,    0,Nooit, ,5 through Highest
17,V0405,Uitvalsverschijnselen: blind aan één oog, ,    1,Ooit, ,5 through Highest
17,V0405,Uitvalsverschijnselen: blind aan één oog, ,    5,Onbeantwoord, ,5 through Highest
